38.02	110
38.04	80
38.06	40
38.08	46.6667
38.1	20
38.12	40
38.14	56.6667
38.16	23.3333
38.18	46.6667
38.2	30
38.22	50
38.24	43.3333
38.26	36.6667
38.28	23.3333
38.3	36.6667
38.32	43.3333
38.34	40
38.36	36.6667
38.38	26.6667
38.4	36.6667
38.42	43.3333
38.44	43.3333
38.46	26.6667
38.48	33.3333
38.5	36.6667
38.52	26.6667
38.54	50
38.56	50
38.58	20
38.6	43.3333
38.62	40
38.64	70
38.66	36.6667
38.68	46.6667
38.7	36.6667
38.72	86.6667
38.74	66.6667
38.76	36.6667
38.78	53.3333
38.8	53.3333
38.82	40
38.84	60
38.86	33.3333
38.88	43.3333
38.9	43.3333
38.92	36.6667
38.94	40
38.96	33.3333
38.98	26.6667
39	40
39.02	50
39.04	30
39.06	13.3333
39.08	33.3333
39.1	30
39.12	23.3333
39.14	53.3333
39.16	33.3333
39.18	26.6667
39.2	23.3333
39.22	43.3333
39.24	36.6667
39.26	23.3333
39.28	26.6667
39.3	36.6667
39.32	26.6667
39.34	53.3333
39.36	40
39.38	13.3333
39.4	30
39.42	36.6667
39.44	23.3333
39.46	26.6667
39.48	26.6667
39.5	36.6667
39.52	33.3333
39.54	33.3333
39.56	26.6667
39.58	13.3333
39.6	23.3333
39.62	30
39.64	33.3333
39.66	33.3333
39.68	30
39.7	13.3333
39.72	16.6667
39.74	30
39.76	33.3333
39.78	36.6667
39.8	30
39.82	30
39.84	40
39.86	30
39.88	36.6667
39.9	43.3333
39.92	56.6667
39.94	23.3333
39.96	26.6667
39.98	33.3333
40	63.3333
40.02	26.6667
40.04	33.3333
40.06	63.3333
40.08	70
40.1	76.6667
40.12	66.6667
40.14	96.6667
40.16	96.6667
40.18	120
40.2	113.333
40.22	93.3333
40.24	90
40.26	113.333
40.28	90
40.3	83.3333
40.32	83.3333
40.34	76.6667
40.36	56.6667
40.38	50
40.4	60
40.42	56.6667
40.44	30
40.46	60
40.48	50
40.5	70
40.52	53.3333
40.54	63.3333
40.56	73.3333
40.58	50
40.6	50
40.62	53.3333
40.64	53.3333
40.66	46.6667
40.68	56.6667
40.7	50
40.72	20
40.74	56.6667
40.76	50
40.78	40
40.8	56.6667
40.82	50
40.84	56.6667
40.86	60
40.88	63.3333
40.9	53.3333
40.92	60
40.94	113.333
40.96	96.6667
40.98	106.667
41	123.333
41.02	120
41.04	150
41.06	180
41.08	200
41.1	166.667
41.12	153.333
41.14	133.333
41.16	133.333
41.18	130
41.2	116.667
41.22	93.3333
41.24	86.6667
41.26	73.3333
41.28	93.3333
41.3	80
41.32	56.6667
41.34	20
41.36	73.3333
41.38	30
41.4	43.3333
41.42	33.3333
41.44	40
41.46	30
41.48	30
41.5	30
41.52	23.3333
41.54	66.6667
41.56	36.6667
41.58	50
41.6	33.3333
41.62	26.6667
41.64	40
41.66	16.6667
41.68	6.66667
41.7	23.3333
41.72	36.6667
41.74	43.3333
41.76	30
41.78	40
41.8	36.6667
41.82	50
41.84	43.3333
41.86	40
41.88	76.6667
41.9	83.3333
41.92	80
41.94	90
41.96	110
41.98	133.333
42	83.3333
42.02	120
42.04	90
42.06	60
42.08	66.6667
42.1	73.3333
42.12	93.3333
42.14	76.6667
42.16	50
42.18	40
42.2	76.6667
42.22	50
42.24	30
42.26	40
42.28	36.6667
42.3	46.6667
42.32	30
42.34	50
42.36	46.6667
42.38	40
42.4	30
42.42	60
42.44	40
42.46	26.6667
42.48	36.6667
42.5	43.3333
42.52	36.6667
42.54	53.3333
42.56	30
42.58	43.3333
42.6	40
42.62	60
42.64	23.3333
42.66	10
42.68	26.6667
42.7	33.3333
42.72	30
42.74	46.6667
42.76	26.6667
42.78	13.3333
42.8	26.6667
42.82	30
42.84	30
42.86	20
42.88	46.6667
42.9	13.3333
42.92	30
42.94	23.3333
42.96	10
42.98	30
43	33.3333
43.02	26.6667
43.04	26.6667
43.06	23.3333
43.08	23.3333
43.1	36.6667
43.12	33.3333
43.14	20
43.16	30
43.18	10
43.2	16.6667
43.22	20
43.24	26.6667
43.26	13.3333
43.28	13.3333
43.3	20
43.32	36.6667
43.34	30
43.36	36.6667
43.38	40
43.4	36.6667
43.42	16.6667
43.44	20
43.46	20
43.48	30
43.5	26.6667
43.52	26.6667
43.54	26.6667
43.56	33.3333
43.58	30
43.6	16.6667
43.62	26.6667
43.64	40
43.66	30
43.68	20
43.7	16.6667
43.72	23.3333
43.74	36.6667
43.76	46.6667
43.78	30
43.8	43.3333
43.82	66.6667
43.84	56.6667
43.86	36.6667
43.88	36.6667
43.9	36.6667
43.92	30
43.94	33.3333
43.96	40
43.98	16.6667
44	43.3333
44.02	33.3333
44.04	20
44.06	23.3333
44.08	33.3333
44.1	36.6667
44.12	30
44.14	26.6667
44.16	26.6667
44.18	6.66667
44.2	30
44.22	16.6667
44.24	20
44.26	36.6667
44.28	13.3333
44.3	13.3333
44.32	20
44.34	26.6667
44.36	30
44.38	16.6667
44.4	26.6667
44.42	30
44.44	16.6667
44.46	16.6667
44.48	26.6667
44.5	36.6667
44.52	23.3333
44.54	16.6667
44.56	36.6667
44.58	26.6667
44.6	20
44.62	40
44.64	16.6667
44.66	23.3333
44.68	23.3333
44.7	33.3333
44.72	10
44.74	16.6667
44.76	6.66667
44.78	33.3333
44.8	13.3333
44.82	20
44.84	6.66667
44.86	16.6667
44.88	26.6667
44.9	33.3333
44.92	16.6667
44.94	23.3333
44.96	20
44.98	33.3333
45	6.66667
45.02	23.3333
45.04	26.6667
45.06	30
45.08	33.3333
45.1	26.6667
45.12	33.3333
45.14	50
45.16	43.3333
45.18	43.3333
45.2	26.6667
45.22	43.3333
45.24	36.6667
45.26	73.3333
45.28	86.6667
45.3	63.3333
45.32	70
45.34	50
45.36	46.6667
45.38	33.3333
45.4	46.6667
45.42	13.3333
45.44	43.3333
45.46	16.6667
45.48	36.6667
45.5	30
45.52	23.3333
45.54	36.6667
45.56	33.3333
45.58	33.3333
45.6	26.6667
45.62	33.3333
45.64	40
45.66	30
45.68	36.6667
45.7	20
45.72	30
45.74	33.3333
45.76	30
45.78	46.6667
